"","election","province","electoral_district_circonscripti","candidate_candidat","media_mentions","quality","donations","amount","transfers","spending","limit","excluded","readsecond","order_of_precedence","bill__1_","passed","votes_obtained_votes_obtenus","current_vote","previous_vote","majority_majoritÈ","majority_percentage_pourcentage_","winner","liberal_","con","ndp","bq","other","gender","female","province0","prov","years_served","parliaments","former_minister","switcher","exminister","partyswitcher","area","pop_per_km2","population_2006","_65_or_over","average_people_in_households","first_language_spoken_english","first_language_spoken_french","english_and_french","neither_english_nor_french","citizens","non_citizens","non_immigrants","immigrants","unemployment_rate","self_employed","no_high_school","high_school","high_school0","high_school1","doctorate","median_income","average_income","median_family_income","average_family_income","date_of_intro","before_ind","__","after_ind","__0","before_corp","__1","after_corp","__2","before_union","__3","after_union","__4","before_transfer","__5","after_transfer","__6","dist1","match","news_treated_3_months_before","news_treated_day_of","news_treated_10_days_after","news_treated_3_months_after","news_control_3_months_before","news_control_day_of","news_control_10_days_after","news_control_3_months_after","match_donations_3_months_before_","match_donations_3_months_before0","match_donations_3_months_after_a","match_donations_3_months_after_n","gov","govpassed","govorder","motion","y2006","introbill","intromotion","place_on_paper","check","senate","test","newplace","id","optout","p2p","govp2p","transfersshare","donationsshare","share"
"109",2008,"QC","Compton--Stanstead","France  Bonsant",7,0,23,3981,42000,42534.390625,84152.93,0,0,1,1,0,20267,41.7000007629395,42.7700004577637,NA,NA,1,0,0,0,1,0,"Female",1,"QC","10",4,2,"No","No",0,0,4747,21.0971145629883,100148,10.998722076416,2.5,13.0966215133667,85.9942398071289,0.813172399997711,0.0959644392132759,98.0049514770508,1.99505031108856,95.3971099853516,4.60289287567139,5.80000019073486,7.17438173294067,11.0236845016479,11.8973922729492,5.48687934875488,1.74242126941681,0.489275872707367,24518,29747,55976,64670,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7199840545654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,103,103,0,"France  Bonsant",103,84,0,1,0,0.499091356652704,0.499091356652704,0.998182713305407
"110",2006,"QC","Compton--Stanstead","France Bonsant ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",12,1,2,500,35454.38,40663.33984375,77427.78,0,0,0,0,0,21316,42.7700004577637,46.7000007629395,9185,18.3999996185303,1,0,0,0,1,0,"Female",1,"QC","10",2,1,"No","No",0,0,4747,21.0971145629883,100148,10.998722076416,2.5,13.0966215133667,85.9942398071289,0.813172399997711,0.0959644392132759,98.0049514770508,1.99505031108856,95.3971099853516,4.60289287567139,5.80000019073486,7.17438173294067,11.0236845016479,11.8973922729492,5.48687934875488,1.74242126941681,0.489275872707367,24518,29747,55976,64670,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.556001663208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,88,0,0,"France Bonsant ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",199,84,0,0,0,0.457902577085382,0.457902577085382,0.915805154170764
"111",2008,"QC","La Pointe-de-l'_le","Francine  Lalonde",51,0,24,3350,50350,54981.71875,84944.69,0,0,0,0,0,25966,56.0999984741211,60.4599990844727,NA,20.3999996185303,1,0,0,0,1,0,"Female",1,"QC","10",15,5,"No","No",0,0,43,2318.255859375,99685,13.9690027236938,2.20000004768372,4.09208488464355,93.0988082885742,2.07449555397034,0.734609425067902,96.9112167358398,3.08878302574158,90.0005187988281,9.99948120117188,6.19999980926514,3.44083857536316,10.6886692047119,13.9238605499268,5.52741146087646,1.30912375450134,0.140442386269569,24925,29503,56762,64680,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0457725524902,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,248,0,0,"Francine  Lalonde",248,85,0,0,0,0.592738639696019,0.592738639696019,1
"112",2006,"QC","La Pointe-de-l'_le","Francine Lalonde ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",46,0,58,11985.11,48112,62050.8203125,79678.14,0,1,1,1,0,29368,60.4599990844727,66.4700012207031,21966,45.2000007629395,1,0,0,0,1,0,"Female",1,"QC","10",13,4,"No","No",0,0,43,2318.255859375,99685,13.9690027236938,2.20000004768372,4.09208488464355,93.0988082885742,2.07449555397034,0.734609425067902,96.9112167358398,3.08878302574158,90.0005187988281,9.99948120117188,6.19999980926514,3.44083857536316,10.6886692047119,13.9238605499268,5.52741146087646,1.30912375450134,0.140442386269569,24925,29503,56762,64680,"10/31/2005",0,0,1200,4,0,0,0,0,0,0,0,0,0,0,0,0,16.4408359527588,24,5,0,17,34,0,0,3,4,0,0,2400,5,0,0,0,0,1,NA,NA,63,63,0,"Francine Lalonde ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",63,85,0,1,0,0.603829356458371,0.603829356458371,1
"113",2008,"QC","Lac-Saint-Louis","Francis  Scarpaleggia",65,0,64,17065.32,67458.06,71565.8203125,86107.55,0,1,1,0,1,23845,46.4000015258789,48.1699981689453,NA,NA,1,1,0,0,0,0,"Male",0,"QC","10",4,2,"No","No",0,0,80,1320.27502441406,105622,12.478461265564,2.70000004768372,62.9363250732422,30.1448020935059,5.9982738494873,0.920598387718201,94.466552734375,5.53344535827637,76.2140121459961,23.7859840393066,6,6.79782629013062,2.63202738761902,10.0215864181519,13.3826284408569,4.73386240005493,1.25447344779968,31444,47786,89406,114979,"05/10/2007",32013.599609375,69,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6747760772705,NA,6,0,0,1,61,0,2,22,NA,NA,NA,NA,0,0,0,1,0,1,NA,53,53,0,"Francis  Scarpaleggia",53,86,0,1,0,0.783416320636228,0.783416320636228,1
"114",2006,"QC","Lac-Saint-Louis","Francis Scarpaleggia ** Liberal/LibÈral",30,0,103,26950,18462.56,45735.2109375,80616.34,0,0,0,0,0,25588,48.1699981689453,63.9099998474121,11424,NA,1,1,0,0,0,0,"Male",0,"QC","10",2,1,"No","No",0,0,80,1320.27502441406,105622,12.478461265564,2.70000004768372,62.9363250732422,30.1448020935059,5.9982738494873,0.920598387718201,94.466552734375,5.53344535827637,76.2140121459961,23.7859840393066,6,6.79782629013062,2.63202738761902,10.0215864181519,13.3826284408569,4.73386240005493,1.25447344779968,31444,47786,89406,114979,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6343631744385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,NA,NA,88,0,0,"Francis Scarpaleggia ** Liberal/LibÈral",115,86,0,0,0,0.229017591222822,0.229017591222822,0.458035182445643
"115",2006,"QC","Gatineau","Francoise Boivin ** Liberal/LibÈral",141,0,5,4400,64600,69609.0234375,82259.54,0,0,0,0,0,16826,31.3099994659424,42.0900001525879,NA,NA,0,1,0,0,0,0,"Female",1,"QC","10",2,1,"No","No",0,0,156,697.064086914062,108742,9.11791229248047,2.5,7.67950439453125,89.9024429321289,2.01581215858459,0.402237743139267,98.3541412353516,1.64586222171783,93.6114044189453,6.3885931968689,5.30000019073486,4.70839214324951,10.7272262573242,13.7711277008057,7.4028434753418,1.99095106124878,0.266686290502548,30264,35761,71439,79649,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2067565917969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,NA,NA,88,0,1,"Francoise Boivin ** Liberal/LibÈral",145,87,0,0,0,0.785319246861823,0.785319246861823,1
"116",2008,"SK","Yorkton--Melville","Garry  Breitkreuz",109,0,180,23909,69600,65138.859375,89452.47,0,0,0,0,0,19824,68,63.4700012207031,NA,47.2000007629395,1,0,1,0,0,0,"Male",0,"SK","11",15,5,"No","No",0,0,38027,1.73808085918427,66094,21.3256874084473,2.29999995231628,99.3144378662109,0.485287308692932,0.0154059464111924,0.184871360659599,99.0216445922852,0.978352963924408,96.7525482177734,3.24745440483093,5.40000009536743,11.9602384567261,11.4306898117065,14.5852880477905,3.68414688110352,0.310164302587509,0.0832148119807243,19312,26646,50743,59609,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9670467376709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,NA,211,0,0,"Garry  Breitkreuz",211,88,0,0,0,0.778066832587183,0.778066832587183,1
"117",2006,"SK","Yorkton--Melville","Garry Breitkreuz ** Conservative/Conservateur",150,0,464,32813.19,56888.27,55383.609375,83509.04,0,1,1,0,0,20736,63.4700012207031,62.939998626709,14571,44.5999984741211,1,0,1,0,0,0,"Male",0,"SK","11",13,4,"No","No",0,0,38027,1.73808085918427,66094,21.3256874084473,2.29999995231628,99.3144378662109,0.485287308692932,0.0154059464111924,0.184871360659599,99.0216445922852,0.978352963924408,96.7525482177734,3.24745440483093,5.40000009536743,11.9602384567261,11.4306898117065,14.5852880477905,3.68414688110352,0.310164302587509,0.0832148119807243,19312,26646,50743,59609,"04/21/2005",0,0,500,1,0,0,0,0,0,0,0,0,670,2,285,1,22.1222076416016,NA,31,0,0,26,5,1,4,18,0,0,1170,4,0,0,0,1,1,1,1,45,45,0,"Garry Breitkreuz ** Conservative/Conservateur",45,88,0,1,0,0.681222895150034,0.681222895150034,1
"118",2008,"ON","Halton","Garth  Turner",1027,0,0,0,46721,51791.80078125,107026.23,0,0,0,0,0,25136,36.2000007629395,44.1800003051758,NA,NA,0,1,0,0,0,0,"Male",0,"ON","8",7,2,"Yes","Yes",1,1,568,267.505279541016,151943,6.43004274368286,3,96.5136413574219,2.10246181488037,0.459081828594208,0.924817025661469,93.4266967773438,6.57330083847046,72.8047256469727,27.1952781677246,4.40000009536743,6.73936939239502,3.64939475059509,12.3664798736572,13.702507019043,3.94555854797363,0.447536259889603,38709,51119,101121,119969,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6195011138916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,215,0,0,"Garth  Turner",215,89,0,0,0,0.436537846843713,0.436537846843713,0.873075693687426
"119",2008,"ON","Cambridge","Gary  Goodyear",118,0,118,32495,22000,83771.5390625,93017.96,0,0,0,0,0,24883,48.7000007629395,43.8499984741211,NA,25.2000007629395,1,0,1,0,0,0,"Male",0,"ON","8",4,2,"No","No",0,0,323,400.724456787109,129434,10.2755069732666,2.79999995231628,96.6992340087891,1.49079442024231,0.315285503864288,1.49468684196472,95.7340774536133,4.26591920852661,79.4639739990234,20.5360279083252,5.69999980926514,4.8905234336853,9.84285449981689,15.683669090271,5.68243265151978,1.45634067058563,0.193148627877235,29342,36930,76402,86497,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2592906951904,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,NA,205,0,0,"Gary  Goodyear",205,90,0,0,0,0.236513464711546,0.236513464711546,0.473026929423092
"120",2006,"ON","Halton","Gary Carr ** Liberal/LibÈral",43,1,39,9925,20131.58,28914.939453125,90749.26,0,0,0,0,0,28680,41.439998626709,48.3499984741211,NA,2.70000004768372,0,1,0,0,0,0,"Male",0,"ON","8",2,1,"No","No",0,0,568,267.505279541016,151943,6.43004274368286,3,96.5136413574219,2.10246181488037,0.459081828594208,0.924817025661469,93.4266967773438,6.57330083847046,72.8047256469727,27.1952781677246,4.40000009536743,6.73936939239502,3.64939475059509,12.3664798736572,13.702507019043,3.94555854797363,0.447536259889603,38709,51119,101121,119969,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.4239406585693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,NA,NA,68,0,0,"Gary Carr ** Liberal/LibÈral",68,91,1,1,1,0.221837401208561,0.221837401208561,0.443674802417122
"121",2006,"ON","Cambridge","Gary Goodyear ** Conservative/Conservateur",55,1,214,49875.75,20000,74765.671875,85439.75,0,0,0,0,0,25337,43.8499984741211,37.0900001525879,5918,10.1999998092651,1,0,1,0,0,0,"Male",0,"ON","8",2,1,"No","No",0,0,323,400.724456787109,129434,10.2755069732666,2.79999995231628,96.6992340087891,1.49079442024231,0.315285503864288,1.49468684196472,95.7340774536133,4.26591920852661,79.4639739990234,20.5360279083252,5.69999980926514,4.8905234336853,9.84285449981689,15.683669090271,5.68243265151978,1.45634067058563,0.193148627877235,29342,36930,76402,86497,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3716506958008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,88,0,0,"Gary Goodyear ** Conservative/Conservateur",170,90,0,0,0,0.234083081937857,0.234083081937857,0.468166163875714
"122",2008,"ON","Perth--Wellington","Gary Ralph  Schellenberger",11,0,223,28342.7,45330,68139.078125,82151.93,0,1,1,0,1,20709,48,46.1399993896484,NA,24.3999996185303,1,0,1,0,0,0,"Male",0,"ON","8",5,3,"No","No",0,0,3782,27.4653625488281,103874,13.5356292724609,2.59999990463257,98.4296493530273,0.575469374656677,0.11216776072979,0.88271152973175,97.5225524902344,2.4774444103241,90.4157104492188,9.58428955078125,3.59999990463257,9.20345783233643,11.6968631744385,14.7678918838501,3.83637857437134,1.02046716213226,0.163659825921059,27355,33195,68415,77997,"04/08/2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5303649902344,NA,3,0,0,0,4,0,3,18,NA,NA,NA,NA,1,1,1,1,0,1,NA,85,85,0,"Gary Ralph  Schellenberger",85,92,0,1,1,0.551782532680608,0.551782532680608,1
"123",2006,"ON","Perth--Wellington","Gary Schellenberger ** Conservative/Conservateur",10,0,254,39535,28036.49,66698.2109375,76304.08,0,0,0,0,0,22004,46.1399993896484,41.9700012207031,9703,20.2999992370605,1,0,1,0,0,0,"Male",0,"ON","8",3,2,"No","No",0,0,3782,27.4653625488281,103874,13.5356292724609,2.59999990463257,98.4296493530273,0.575469374656677,0.11216776072979,0.88271152973175,97.5225524902344,2.4774444103241,90.4157104492188,9.58428955078125,3.59999990463257,9.20345783233643,11.6968631744385,14.7678918838501,3.83637857437134,1.02046716213226,0.163659825921059,27355,33195,68415,77997,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9498653411865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,88,0,0,"Gary Schellenberger ** Conservative/Conservateur",156,92,0,0,0,0.367431073148382,0.367431073148382,0.734862146296764
"124",2006,"BC","Saanich--Gulf Islands","Gary Vincent Lunn ** Conservative/Conservateur",298,0,93,17895,70000,74048.328125,85502.38,0,0,0,0,0,24416,37.1500015258789,34.5800018310547,6971,10.6000003814697,1,0,1,0,0,0,"Male",0,"BC","2",9,3,"No","No",0,0,504,229.611114501953,115724,20.5143280029297,2.29999995231628,97.7444610595703,1.3157320022583,0.240416139364243,0.699392378330231,95.0738677978516,4.92612981796265,77.437255859375,22.5627479553223,4.09999990463257,9.38007640838623,3.78486752510071,12.7588052749634,9.5269775390625,3.83671498298645,0.933254957199097,28726,38272,74571,88665,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4702243804932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,88,0,0,"Gary Vincent Lunn ** Conservative/Conservateur",164,93,0,0,0,0.818690661008501,0.818690661008501,1
"125",2008,"NS","Halifax West","Geoff  Regan",93,0,173,42310,33255.32,51445.62890625,81056.43,0,1,1,1,0,17127,41.5,49.3600006103516,NA,NA,1,1,0,0,0,0,"Male",0,"NS","6",8,3,"Yes","No",1,0,564,157.368789672852,88756,10.895037651062,2.40000009536743,96.9777755737305,2.42685413360596,0.306191891431808,0.289181232452393,97.1933975219727,2.80659985542297,89.6697006225586,10.3302965164185,5.90000009536743,4.97994518280029,5.18838167190552,10.895037651062,12.838568687439,3.78565955162048,0.805579364299774,29849,37831,73643,85379,"10/02/2006",250,1,250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7151565551758,NA,12,0,4,13,3,0,1,21,NA,NA,NA,NA,0,0,0,0,0,1,NA,12,12,0,"Geoff  Regan",12,94,0,1,0,0.410273682174258,0.410273682174258,0.820547364348516
"126",2006,"NS","South Shore--St. Margaret's","Gerald Gordon Keddy ** Conservative/Conservateur",152,0,179,41468.07,20000,54773.4296875,78403.24,0,1,1,1,0,15108,36.8499984741211,37.9000015258789,3419,8.30000019073486,1,0,1,0,0,0,"Male",0,"NS","6",9,3,"No","No",0,0,9495,8.72617149353027,82855,17.0176811218262,2.29999995231628,98.7564010620117,1.10948550701141,0.0792489647865295,0.0548646673560143,98.7259216308594,1.27407944202423,95.7222213745117,4.27778100967407,10.3000001907349,6.52947902679443,15.0202159881592,11.5804719924927,5.09926986694336,1.30348193645477,0.253454834222794,20580,27987,52772,61279,"05/10/2005",0,0,0,0,0,0,0,0,0,0,0,0,2049.69995117188,4,275,1,25.1364822387695,NA,37,0,2,68,13,0,0,18,600,1,0,0,0,0,0,0,1,1,NA,85,85,0,"Gerald Gordon Keddy ** Conservative/Conservateur",85,95,0,1,0,0.255091498769694,0.255091498769694,0.510182997539387
"127",2008,"QC","Manicouagan","Gerard  Asselin",8,0,0,0,47000,60395.53125,99164.02,0,0,0,0,0,15272,49.2999992370605,51.0999984741211,NA,NA,1,0,0,0,1,0,"Male",0,"QC","10",15,5,"No","No",0,0,252365,0.331297934055328,83608,10.8602046966553,2.40000009536743,6.34689903259277,91.9391937255859,0.841812014579773,0.872093021869659,99.7335433959961,0.266456723213196,98.9639511108398,1.03604972362518,11.1999998092651,2.69112992286682,14.334753036499,12.0144004821777,4.01875400543213,0.897043347358704,0.119605779647827,26254,33343,65434,72022,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4162044525146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,228,0,0,"Gerard  Asselin",228,96,0,0,0,0.47396222944572,0.47396222944572,0.947924458891441
"128",2006,"QC","Manicouagan","Gerard Asselin ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",0,0,1,1000,39437.97,57481.05859375,92367.34,0,1,1,1,0,18601,51.0999984741211,58.5099983215332,11691,32.0999984741211,1,0,0,0,1,0,"Male",0,"QC","10",13,4,"No","No",0,0,252365,0.331297934055328,83608,10.8602046966553,2.40000009536743,6.34689903259277,91.9391937255859,0.841812014579773,0.872093021869659,99.7335433959961,0.266456723213196,98.9639511108398,1.03604972362518,11.1999998092651,2.69112992286682,14.334753036499,12.0144004821777,4.01875400543213,0.897043347358704,0.119605779647827,26254,33343,65434,72022,"02/08/2005",2950,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3007659912109,NA,0,0,0,0,5,0,2,47,700,4,1695,11,0,0,0,0,1,1,NA,24,24,0,"Gerard Asselin ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",24,96,0,1,0,0.42696877489381,0.42696877489381,0.85393754978762
"129",2008,"NFLD","Humber--St. Barbe--Baie Verte","Gerry  Byrne",94,0,26,7450,692.98,36524.51953125,90812.43,0,1,1,0,1,17956,68.1999969482422,52.9000015258789,NA,NA,1,1,0,0,0,0,"Male",0,"NFLD","5",12,5,"No","No",0,0,34233,2.13744044303894,73171,14.6369466781616,2.5,99.6824111938477,0.172604247927666,0.0345208495855331,0.110466718673706,99.5995330810547,0.40046951174736,98.838737487793,1.16126358509064,24.3999996185303,3.15698838233948,17.8486003875732,11.8079566955566,4.06581830978394,1.07282936573029,0.2186658680439,18369,24790,47312,56125,"04/18/2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3600654602051,NA,1,0,0,12,2,0,0,0,NA,NA,NA,NA,0,0,0,1,0,1,NA,94,94,0,"Gerry  Byrne",94,97,0,1,0,0.00763089370034477,0.00763089370034477,0.0152617874006895
"130",2006,"SK","Battlefords--Lloydminster","Gerry Ritz ** Conservative/Conservateur",42,1,178,29260,2000,54526.0390625,81261.52,0,0,0,0,0,16491,53.9599990844727,58.25,11662,38.2000007629395,1,0,1,0,0,0,"Male",0,"SK","11",9,3,"No","No",0,0,32887,2.16450262069702,71184,13.2262868881226,2.5,98.663444519043,1.14460396766663,0.0213280245661736,0.170624196529388,99.0971145629883,0.902886390686035,97.2865142822266,2.71348190307617,5.19999980926514,10.7748928070068,12.622218132019,12.5168581008911,3.58226561546326,0.477635413408279,0.0561924017965794,23044,29295,57018,64818,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9570713043213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,88,0,0,"Gerry Ritz ** Conservative/Conservateur",190,98,0,0,0,0.0246118950273143,0.0246118950273143,0.0492237900546286
