2006	"BC"	"Cariboo--Prince George"	"Dick Harris ** Conservative/Conservateur"	396	0	72	34020.65	78433.73	85222.09	96598.33	0	1	1	1	0	19624	44.94	46.72	9115	20.9	1	0	1	0	0	0	"Male"	0	"BC"	"2"	13	4	"No"	"No"	0	0	87126	1.2210132	106382	10.166194	2.5	98.21007	1.1948617	0.17474261	0.42032683	97.54427	2.4557261	89.79853	10.201469	8.9	6.2181573	10.998101	16.708654	4.864545	1.3395123	0.25850236	25438	34052	68698	75713	"8-Mar-05"	0.0	0	400.0	1	0.0	0	0.0	0	0	0	0	0	0.0	0	1775.0	2	14.905489	12	78	0	30	80	1	0	0	47	0.0	0	0.0	0	0	0	0	0	1	1		18	18		"Dick Harris ** Conservative/Conservateur"	18	78
2008	"NB"	"BeausÈjour"	"Dominic  LeBlanc"	391	1	0	0	68312.59	56379.7	81262.8	0	0	0	0	0	19972	46.6	47.55			1	1	0	0	0	0	"Male"	0	"NB"	"4"	8	3	"No"	"No"	0	0	6820	11.181671	76259	14.037687	2.4	40.724346	58.846413	0.34875923	0.0804829	98.65191	1.3480885	96.640686	3.359312	12.0	4.9043393	14.745801	13.559055	4.49783	1.1867452	0.29504713	21901	26758	53401	60782																		35.330215														0	0	0	0	0	0		229	0		"Dominic  LeBlanc"	229	79
2008	"BC"	"North Vancouver"	"Don  Bell"	405	0	49	18125	73000	88697.42	89265.68	0	1	1	0	1	21510	37.3	42.35			0	1	0	0	0	0	"Male"	0	"BC"	"2"	4	2	"No"	"No"	0	0	433	282.612	122371	12.68683	2.5	96.83292	1.2478893	0.64659613	1.2725999	90.22281	9.777192	66.932274	33.06773	4.8	9.246471	2.4801629	11.322127	13.704227	4.17174	0.5883747	30646	43113	80185	101570	"04/14/2008"																	28.02265		19	1	8	27	0	0	0	0					0	0	0	1	0	1		90	90		"Don  Bell"	90	80
2006	"BC"	"North Vancouver"	"Don Bell ** Liberal/LibÈral"	325	0	58	48103	48800	78709.24	83093.96	0	0	0	0	0	25357	42.35	40.03	3336	5.6	1	1	0	0	0	0	"Male"	0	"BC"	"2"	2	1	"No"	"No"	0	0	433	282.612	122371	12.68683	2.5	96.83292	1.2478893	0.64659613	1.2725999	90.22281	9.777192	66.932274	33.06773	4.8	9.246471	2.4801629	11.322127	13.704227	4.17174	0.5883747	30646	43113	80185	101570																		31.02155														1	0	0	0	1			88	0		"Don Bell ** Liberal/LibÈral"	121	80
2008	"BC"	"Abbotsford"	"Ed  Fast"	450	0						0	1	1	1	1	30853	63.3	63.27		47.0	1	0	1	0	0	0	"Male"	0	"BC"	"2"	2	1	"No"	"No"	0	0	411	302.9562	124515	13.151026	2.8	93.76196	0.90801746	0.32167435	5.008347	91.567245	8.432754	73.6788	26.321201	5.5	6.8867207	9.075212	15.327471	4.7544475	1.7106373	0.25298157	22976	31038	64054	75903	"05/31/2006"	400.0	1	0.0	0													21.122791		45	0	5	44	1	0	0	0					1	1	1	0	0	1		1	1		"Ed  Fast"	1	81
2006	"SK"	"Souris--Moose Mountain"	"Ed Komarnicki ** Conservative/Conservateur"	13	0	0	0	42000	40291.67	83197.94	0	0	0	0	0	19282	62.82	36.9	13601	44.3	1	0	1	0	0	0	"Male"	0	"SK"	"11"	2	1	"No"	"No"	0	0	40626	1.5565894	63238	17.244379	2.4	98.18694	1.6921837	0.0	0.12087026	98.98469	1.0153103	97.11655	2.8834505	3.7	12.547835	11.512066	14.366362	3.6924002	0.44277176	0.047439832	23333	33409	59453	74029																		32.052452														0	0	0	0	1			88	0		"Ed Komarnicki ** Conservative/Conservateur"	151	82
2008	"NFLD"	"Avalon"	"Fabian  Manning"	107	0						0	0	0	0	0	11542	35.2	51.55		10.1	0	0	1	0	0	0	"Male"	0	"NFLD"	"5"	2	1	"No"	"No"	0	0	9335	8.396465	78381	13.900052	2.6	99.851616	0.08387097	0.0	0.06451613	99.509674	0.4903226	99.011055	0.98894703	20.6	3.087483	15.265179	11.558924	3.4447124	0.8994527	0.10206555	18344	25052	49229	57864																		38.14332														1	0	0	0	0	0		255	0		"Fabian  Manning"	255	83
2008	"QC"	"Compton--Stanstead"	"France  Bonsant"	7	0	23	3981	42000	42534.39	84152.93	0	0	1	1	0	20267	41.7	42.77			1	0	0	0	1	0	"Female"	1	"QC"	"10"	4	2	"No"	"No"	0	0	4747	21.097115	100148	10.998722	2.5	13.0966215	85.99424	0.8131724	0.09596444	98.00495	1.9950503	95.39711	4.602893	5.8	7.1743817	11.0236845	11.897392	5.4868793	1.7424213	0.48927587	24518	29747	55976	64670																		27.719984														0	0	0	0	0	1		103	103		"France  Bonsant"	103	84
2006	"QC"	"Compton--Stanstead"	"France Bonsant ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	12	1	2	500	35454.38	40663.34	77427.78	0	0	0	0	0	21316	42.77	46.7	9185	18.4	1	0	0	0	1	0	"Female"	1	"QC"	"10"	2	1	"No"	"No"	0	0	4747	21.097115	100148	10.998722	2.5	13.0966215	85.99424	0.8131724	0.09596444	98.00495	1.9950503	95.39711	4.602893	5.8	7.1743817	11.0236845	11.897392	5.4868793	1.7424213	0.48927587	24518	29747	55976	64670																		27.556002														0	0	0	0	1			88	0		"France Bonsant ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	199	84
2008	"QC"	"La Pointe-de-l'_le"	"Francine  Lalonde"	51	0	24	3350	50350	54981.72	84944.69	0	0	0	0	0	25966	56.1	60.46		20.4	1	0	0	0	1	0	"Female"	1	"QC"	"10"	15	5	"No"	"No"	0	0	43	2318.2559	99685	13.969003	2.2	4.092085	93.09881	2.0744956	0.7346094	96.91122	3.088783	90.00052	9.999481	6.2	3.4408386	10.688669	13.923861	5.5274115	1.3091238	0.14044239	24925	29503	56762	64680																		17.045773	26													0	0	0	0	0	1		248	0		"Francine  Lalonde"	248	85
2006	"QC"	"La Pointe-de-l'_le"	"Francine Lalonde ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	46	0	58	11985.11	48112	62050.82	79678.14	0	1	1	1	0	29368	60.46	66.47	21966	45.2	1	0	0	0	1	0	"Female"	1	"QC"	"10"	13	4	"No"	"No"	0	0	43	2318.2559	99685	13.969003	2.2	4.092085	93.09881	2.0744956	0.7346094	96.91122	3.088783	90.00052	9.999481	6.2	3.4408386	10.688669	13.923861	5.5274115	1.3091238	0.14044239	24925	29503	56762	64680	"10/31/2005"	0.0	0	1200.0	4	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	16.440836	24	5	0	17	34	0	0	3	4	0.0	0	2400.0	5	0	0	0	0	1			63	63		"Francine Lalonde ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	63	85
2008	"QC"	"Lac-Saint-Louis"	"Francis  Scarpaleggia"	65	0	64	17065.32	67458.06	71565.82	86107.55	0	1	1	0	1	23845	46.4	48.17			1	1	0	0	0	0	"Male"	0	"QC"	"10"	4	2	"No"	"No"	0	0	80	1320.275	105622	12.478461	2.7	62.936325	30.144802	5.998274	0.9205984	94.46655	5.5334454	76.21401	23.785984	6.0	6.7978263	2.6320274	10.021586	13.382628	4.7338624	1.2544734	31444	47786	89406	114979	"05/10/2007"	32013.6	69	20.0	1													24.674776		6	0	0	1	61	0	2	22					0	0	0	1	0	1		53	53		"Francis  Scarpaleggia"	53	86
2006	"QC"	"Lac-Saint-Louis"	"Francis Scarpaleggia ** Liberal/LibÈral"	30	0	103	26950	18462.56	45735.21	80616.34	0	0	0	0	0	25588	48.17	63.91	11424		1	1	0	0	0	0	"Male"	0	"QC"	"10"	2	1	"No"	"No"	0	0	80	1320.275	105622	12.478461	2.7	62.936325	30.144802	5.998274	0.9205984	94.46655	5.5334454	76.21401	23.785984	6.0	6.7978263	2.6320274	10.021586	13.382628	4.7338624	1.2544734	31444	47786	89406	114979																		26.634363														1	0	0	0	1			88	0		"Francis Scarpaleggia ** Liberal/LibÈral"	115	86
2006	"QC"	"Gatineau"	"Francoise Boivin ** Liberal/LibÈral"	141	0	5	4400	64600	69609.02	82259.54	0	0	0	0	0	16826	31.31	42.09			0	1	0	0	0	0	"Female"	1	"QC"	"10"	2	1	"No"	"No"	0	0	156	697.0641	108742	9.117912	2.5	7.6795044	89.90244	2.0158122	0.40223774	98.35414	1.6458622	93.611404	6.388593	5.3	4.708392	10.727226	13.771128	7.4028435	1.9909511	0.2666863	30264	35761	71439	79649																		39.206757														1	0	0	0	1			88	0	1	"Francoise Boivin ** Liberal/LibÈral"	145	87
2008	"SK"	"Yorkton--Melville"	"Garry  Breitkreuz"	109	0	180	23909	69600	65138.86	89452.47	0	0	0	0	0	19824	68.0	63.47		47.2	1	0	1	0	0	0	"Male"	0	"SK"	"11"	15	5	"No"	"No"	0	0	38027	1.7380809	66094	21.325687	2.3	99.31444	0.4852873	0.015405946	0.18487136	99.021645	0.97835296	96.75255	3.2474544	5.4	11.960238	11.43069	14.585288	3.684147	0.3101643	0.08321481	19312	26646	50743	59609																		21.967047														1	0	0	0	0	1		211	0		"Garry  Breitkreuz"	211	88
2006	"SK"	"Yorkton--Melville"	"Garry Breitkreuz ** Conservative/Conservateur"	150	0	464	32813.19	56888.27	55383.61	83509.04	0	1	1	0	0	20736	63.47	62.94	14571	44.6	1	0	1	0	0	0	"Male"	0	"SK"	"11"	13	4	"No"	"No"	0	0	38027	1.7380809	66094	21.325687	2.3	99.31444	0.4852873	0.015405946	0.18487136	99.021645	0.97835296	96.75255	3.2474544	5.4	11.960238	11.43069	14.585288	3.684147	0.3101643	0.08321481	19312	26646	50743	59609	"04/21/2005"	0.0	0	500.0	1	0.0	0	0.0	0	0	0	0	0	670.0	2	285.0	1	22.122208		31	0	0	26	5	1	4	18	0.0	0	1170.0	4	0	0	0	1	1	1	1	45	45		"Garry Breitkreuz ** Conservative/Conservateur"	45	88
2008	"ON"	"Halton"	"Garth  Turner"	1027	0	0	0	46721	51791.8	107026.23	0	0	0	0	0	25136	36.2	44.18			0	1	0	0	0	0	"Male"	0	"ON"	"8"	7	2	"Yes"	"Yes"	1	1	568	267.50528	151943	6.4300427	3.0	96.51364	2.1024618	0.45908183	0.924817	93.4267	6.573301	72.804726	27.195278	4.4	6.7393694	3.6493948	12.36648	13.702507	3.9455585	0.44753626	38709	51119	101121	119969																		24.619501														0	0	0	0	0	0		215	0		"Garth  Turner"	215	89
2008	"ON"	"Cambridge"	"Gary  Goodyear"	118	0	118	32495	22000	83771.54	93017.96	0	0	0	0	0	24883	48.7	43.85		25.2	1	0	1	0	0	0	"Male"	0	"ON"	"8"	4	2	"No"	"No"	0	0	323	400.72446	129434	10.275507	2.8	96.699234	1.4907944	0.3152855	1.4946868	95.73408	4.265919	79.463974	20.536028	5.7	4.8905234	9.8428545	15.683669	5.6824327	1.4563407	0.19314863	29342	36930	76402	86497																		17.25929	28													1	0	0	0	0	1		205	0		"Gary  Goodyear"	205	90
2006	"ON"	"Halton"	"Gary Carr ** Liberal/LibÈral"	43	1	39	9925	20131.58	28914.94	90749.26	0	0	0	0	0	28680	41.44	48.35		2.7	0	1	0	0	0	0	"Male"	0	"ON"	"8"	2	1	"No"	"No"	0	0	568	267.50528	151943	6.4300427	3.0	96.51364	2.1024618	0.45908183	0.924817	93.4267	6.573301	72.804726	27.195278	4.4	6.7393694	3.6493948	12.36648	13.702507	3.9455585	0.44753626	38709	51119	101121	119969																		27.42394														1	0	0	0	1			68	0		"Gary Carr ** Liberal/LibÈral"	68	91
2006	"ON"	"Cambridge"	"Gary Goodyear ** Conservative/Conservateur"	55	1	214	49875.75	20000	74765.67	85439.75	0	0	0	0	0	25337	43.85	37.09	5918	10.2	1	0	1	0	0	0	"Male"	0	"ON"	"8"	2	1	"No"	"No"	0	0	323	400.72446	129434	10.275507	2.8	96.699234	1.4907944	0.3152855	1.4946868	95.73408	4.265919	79.463974	20.536028	5.7	4.8905234	9.8428545	15.683669	5.6824327	1.4563407	0.19314863	29342	36930	76402	86497																		22.37165														0	0	0	0	1	1		88	0		"Gary Goodyear ** Conservative/Conservateur"	170	90
2008	"ON"	"Perth--Wellington"	"Gary Ralph  Schellenberger"	11	0	223	28342.7	45330	68139.08	82151.93	0	1	1	0	1	20709	48.0	46.14		24.4	1	0	1	0	0	0	"Male"	0	"ON"	"8"	5	3	"No"	"No"	0	0	3782	27.465363	103874	13.535629	2.6	98.42965	0.5754694	0.11216776	0.8827115	97.52255	2.4774444	90.41571	9.58429	3.6	9.203458	11.696863	14.767892	3.8363786	1.0204672	0.16365983	27355	33195	68415	77997	"04/08/2008"																	23.530365		3	0	0	0	4	0	3	18					1	1	1	1	0	1		85	85		"Gary Ralph  Schellenberger"	85	92
2006	"ON"	"Perth--Wellington"	"Gary Schellenberger ** Conservative/Conservateur"	10	0	254	39535	28036.49	66698.21	76304.08	0	0	0	0	0	22004	46.14	41.97	9703	20.3	1	0	1	0	0	0	"Male"	0	"ON"	"8"	3	2	"No"	"No"	0	0	3782	27.465363	103874	13.535629	2.6	98.42965	0.5754694	0.11216776	0.8827115	97.52255	2.4774444	90.41571	9.58429	3.6	9.203458	11.696863	14.767892	3.8363786	1.0204672	0.16365983	27355	33195	68415	77997																		26.949865														0	0	0	0	1			88	0		"Gary Schellenberger ** Conservative/Conservateur"	156	92
2006	"BC"	"Saanich--Gulf Islands"	"Gary Vincent Lunn ** Conservative/Conservateur"	298	0	93	17895	70000	74048.33	85502.38	0	0	0	0	0	24416	37.15	34.58	6971	10.6	1	0	1	0	0	0	"Male"	0	"BC"	"2"	9	3	"No"	"No"	0	0	504	229.61111	115724	20.514328	2.3	97.74446	1.315732	0.24041614	0.6993924	95.07387	4.92613	77.437256	22.562748	4.1	9.380076	3.7848675	12.758805	9.526978	3.836715	0.93325496	28726	38272	74571	88665																		22.470224														0	0	0	0	1	1		88	0		"Gary Vincent Lunn ** Conservative/Conservateur"	164	93
2008	"NS"	"Halifax West"	"Geoff  Regan"	93	0	173	42310	33255.32	51445.63	81056.43	0	1	1	1	0	17127	41.5	49.36			1	1	0	0	0	0	"Male"	0	"NS"	"6"	8	3	"Yes"	"No"	1	0	564	157.36879	88756	10.895038	2.4	96.977776	2.4268541	0.3061919	0.28918123	97.1934	2.8065999	89.6697	10.3302965	5.9	4.979945	5.1883817	10.895038	12.838569	3.7856596	0.80557936	29849	37831	73643	85379	"10/02/2006"	250.0	1	250.0	1													30.715157		12	0	4	13	3	0	1	21					0	0	0	0	0	1		12	12		"Geoff  Regan"	12	94
2006	"NS"	"South Shore--St. Margaret's"	"Gerald Gordon Keddy ** Conservative/Conservateur"	152	0	179	41468.07	20000	54773.43	78403.24	0	1	1	1	0	15108	36.85	37.9	3419	8.3	1	0	1	0	0	0	"Male"	0	"NS"	"6"	9	3	"No"	"No"	0	0	9495	8.7261715	82855	17.017681	2.3	98.7564	1.1094855	0.079248965	0.054864667	98.72592	1.2740794	95.72222	4.277781	10.3	6.529479	15.020216	11.580472	5.09927	1.3034819	0.25345483	20580	27987	52772	61279	"05/10/2005"	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	2049.7	4	275.0	1	25.136482		37	0	2	68	13	0	0	18	600.0	1	0.0	0	0	0	0	0	1	1		85	85		"Gerald Gordon Keddy ** Conservative/Conservateur"	85	95
2008	"QC"	"Manicouagan"	"Gerard  Asselin"	8	0	0	0	47000	60395.53	99164.02	0	0	0	0	0	15272	49.3	51.1			1	0	0	0	1	0	"Male"	0	"QC"	"10"	15	5	"No"	"No"	0	0	252365	0.33129793	83608	10.860205	2.4	6.346899	91.93919	0.841812	0.872093	99.73354	0.26645672	98.96395	1.0360497	11.2	2.69113	14.334753	12.0144005	4.018754	0.89704335	0.11960578	26254	33343	65434	72022																		23.416204														0	0	0	0	0	0		228	0		"Gerard  Asselin"	228	96
2006	"QC"	"Manicouagan"	"Gerard Asselin ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	0	0	1	1000	39437.97	57481.06	92367.34	0	1	1	1	0	18601	51.1	58.51	11691	32.1	1	0	0	0	1	0	"Male"	0	"QC"	"10"	13	4	"No"	"No"	0	0	252365	0.33129793	83608	10.860205	2.4	6.346899	91.93919	0.841812	0.872093	99.73354	0.26645672	98.96395	1.0360497	11.2	2.69113	14.334753	12.0144005	4.018754	0.89704335	0.11960578	26254	33343	65434	72022	"02/08/2005"	2950.0	9	0.0	0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	20.300766		0	0	0	0	5	0	2	47	700.0	4	1695.0	11	0	0	0	0	1	1		24	24		"Gerard Asselin ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	24	96
2008	"NFLD"	"Humber--St. Barbe--Baie Verte"	"Gerry  Byrne"	94	0	26	7450	692.98	36524.52	90812.43	0	1	1	0	1	17956	68.2	52.9			1	1	0	0	0	0	"Male"	0	"NFLD"	"5"	12	5	"No"	"No"	0	0	34233	2.1374404	73171	14.636947	2.5	99.68241	0.17260425	0.03452085	0.11046672	99.59953	0.4004695	98.83874	1.1612636	24.4	3.1569884	17.8486	11.807957	4.0658183	1.0728294	0.21866587	18369	24790	47312	56125	"04/18/2008"																	44.360065		1	0	0	12	2	0	0	0					0	0	0	1	0	1		94	94		"Gerry  Byrne"	94	97
2006	"SK"	"Battlefords--Lloydminster"	"Gerry Ritz ** Conservative/Conservateur"	42	1	178	29260	2000	54526.04	81261.52	0	0	0	0	0	16491	53.96	58.25	11662	38.2	1	0	1	0	0	0	"Male"	0	"SK"	"11"	9	3	"No"	"No"	0	0	32887	2.1645026	71184	13.226287	2.5	98.663445	1.144604	0.021328025	0.1706242	99.097115	0.9028864	97.286514	2.713482	5.2	10.774893	12.622218	12.516858	3.5822656	0.4776354	0.0561924	23044	29295	57018	64818																		20.957071														0	0	0	0	1	1		88	0		"Gerry Ritz ** Conservative/Conservateur"	190	98
2008	"QC"	"Laurier--Sainte-Marie"	"Gilles  Duceppe"	4611	0	51	11500.07	71259.61	71126.8	84640.95	0	0	0	0	0	24082	50.3	54.69			1	0	0	0	1	0	"Male"	0	"QC"	"10"	15	5	"No"	"No"	0	0	13	7827.5386	101758	8.225397	1.7	12.245311	83.13363	3.2155316	1.4055312	88.881584	11.118414	78.461296	21.538704	7.9	8.510387	6.176419	9.203208	17.364729	8.466165	1.7345073	22318	31186	52698	67310																		22.561432														0	0	0	0	0	0		141	0		"Gilles  Duceppe"	141	99
2006	"QC"	"Laurier--Sainte-Marie"	"Gilles Duceppe ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	5076	0	0	0	74000	74143.55	79692.46	0	0	0	0	0	26773	54.69	60.07	18608	33.5	1	0	0	0	1	0	"Male"	0	"QC"	"10"	13	4	"No"	"No"	0	0	13	7827.5386	101758	8.225397	1.7	12.245311	83.13363	3.2155316	1.4055312	88.881584	11.118414	78.461296	21.538704	7.9	8.510387	6.176419	9.203208	17.364729	8.466165	1.7345073	22318	31186	52698	67310																		20.558577														0	0	0	0	1			88	0		"Gilles Duceppe ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	139	99
2006	"QC"	"Riviere des Milles Iles"	"Gilles-A. Perron ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	0	0	6	1400	31049	27341.72	76468.1	0	0	0	0	0	26272	53.9	61.39	16099	0.4	1	0	0	0	1	0	"Male"	0	"QC"	"10"	9	3	"No"	"No"	0	0	116	838.431	97258	9.197186	2.6	7.7870975	90.39039	1.2995754	0.5229367	98.71603	1.2839762	95.33233	4.6676683	4.7	5.212939	8.883588	14.050258	6.076621	1.1567172	0.123383164	29338	34248	68417	76281																		23.291464														0	0	0	0	1			88	0		"Gilles-A. Perron ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	148	100
2008	"ON"	"Leeds--Grenville"	"Gord  Brown"	123	0	83	12955	41000	55636.52	82776.57	0	1	1	1	0	27461	58.3	54.65		41.26	1	0	1	0	0	0	"Male"	0	"ON"	"8"	8	3	"No"	"No"	0	0	3751	26.44788	99206	16.223818	2.4	96.73935	2.9535217	0.18427518	0.12285012	98.2545	1.7454954	92.01148	7.9885144	5.7	6.7133036	8.074108	15.256134	4.9089775	1.3759248	0.19152068	26720	33246	65788	74422	"04/11/2008"																	15.861944	18	3	0	0	9	8	0	0	1					1	0	1	0	0	1		98	98		"Gord  Brown"	98	101
2006	"ON"	"Leeds--Grenville"	"Gord Brown ** Conservative/Conservateur"	54	0	270	37289.99	21000	65004.83	76589.18	0	0	0	0	0	28447	54.65	50.46	15786	18.8	1	0	1	0	0	0	"Male"	0	"ON"	"8"	6	2	"No"	"No"	0	0	3751	26.44788	99206	16.223818	2.4	96.73935	2.9535217	0.18427518	0.12285012	98.2545	1.7454954	92.01148	7.9885144	5.7	6.7133036	8.074108	15.256134	4.9089775	1.3759248	0.19152068	26720	33246	65788	74422																		18.08269														0	0	0	0	1	1		88	0		"Gord Brown ** Conservative/Conservateur"	209	101
2006	"ON"	"Carleton--Mississippi Mills"	"Gordon O'Connor ** Conservative/Conservateur"	393	0	245	36251.8	13548.24	78036.46	86964.26	0	0	0	0	0	39004	56.19	50.04	22644	32.6	1	0	1	0	0	0	"Male"	0	"ON"	"8"	2	1	"No"	"No"	0	0	1619	79.62631	128915	9.12229	2.9	91.81529	5.9464545	1.1485242	1.089726	96.62093	3.379067	81.81246	18.18754	5.1	6.3336306	2.9554358	10.937439	13.539929	4.96839	0.94248146	37462	48412	99864	113637																		13.25493	6													0	0	0	0	1			88	0		"Gordon O'Connor ** Conservative/Conservateur"	118	102
2006	"NB"	"New Brunswick Southwest/Nouveau-Brunswick-Sud-Ouest"	"Greg Thompson ** Conservative/Conservateur"	176	0	280	27052.06	21000	32170.17	73312	0	0	0	0	0	18155	54.8	53.06	9278	28.0	1	0	1	0	0	0	"Male"	0	"NB"	"4"	14	4	"No"	"No"	0	0	10706	5.906221	63232	13.956541	2.5	96.70752	3.1883361	0.08811984	0.01602179	97.516624	2.4833775	94.53156	5.468436	11.0	5.535172	10.153087	15.727796	5.2030616	1.4312373	0.2925734	22251	28556	55988	63877																		16.64325	20													0	0	0	0	1		1	88	0		"Greg Thompson ** Conservative/Conservateur"	106	103
2008	"ON"	"Bramalea--Gore--Malton"	"Gurbax S.  Malhi"	16	0	0	0	81618	85496.31	97670.65	0	0	1	0	0	22214	45.0	50.68			1	1	0	0	0	0	"Male"	0	"ON"	"8"	15	5	"No"	"No"	0	0	151	1011.24506	152698	8.536458	3.5	93.38848	0.66640407	0.98483354	4.9602785	82.385185	17.61481	46.538155	53.461845	6.9	4.859265	9.774195	15.6092415	7.243055	2.449279	0.15389855	24643	30611	70649	80788																		27.196415														0	0	0	1	0	1		114	114		"Gurbax S.  Malhi"	114	104
2008	"QC"	"Berthier--MaskinongÈ"	"Guy  AndrÈ"	42	0	39	7575	48000	51025.81	90700.51	0	1	1	1	0	24945	45.8	48.5			1	0	0	0	1	0	"Male"	0	"QC"	"10"	4	2	"No"	"No"	0	0	3811	28.315664	107911	13.367497	2.3	1.0193487	98.60311	0.250118	0.1274186	99.424286	0.5757161	98.359955	1.6400416	6.7	5.986415	12.329605	12.399107	4.962423	1.0749599	0.19923826	22142	28704	54382	62099																		32.334106														0	0	0	0	0	1		75	75		"Guy  AndrÈ"	75	105
2006	"QC"	"Berthier--MaskinongÈ"	"Guy Andre ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	39	0	0	0	32275	36730.58	83453.01	0	0	0	0	0	26191	48.5	59.9	9233	17.1	1	0	0	0	1	0	"Male"	0	"QC"	"10"	2	1	"No"	"No"	0	0	3811	28.315664	107911	13.367497	2.3	1.0193487	98.60311	0.250118	0.1274186	99.424286	0.5757161	98.359955	1.6400416	6.7	5.986415	12.329605	12.399107	4.962423	1.0749599	0.19923826	22142	28704	54382	62099																		31.521063														0	0	0	0	1	0		88	0		"Guy Andre ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	183	105
2006	"QC"	"Portneuf--Jacques-Cartier"	"Guy Cote ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	21	0	10	10300	15750	47506.77	79150.83	0	1	1	0	0	13094	25.88	42.91		14.0	0	0	0	0	1	0	"Male"	0	"QC"	"10"	2	1	"No"	"No"	0	0	7617	12.278587	93526	11.0824795	2.5	1.8954	97.82219	0.2498235	0.032585673	99.2451	0.7549014	98.07097	1.9290333	4.5	5.8219104	7.185168	12.41366	7.2172446	2.1598272	0.43303466	27807	34481	66769	77281	"10/06/2005"																	34.72908		4	0	0	1	0	0	0	4	50.0	2	4100.0	11	0	0	0	1	1		1	61	61		"Guy Cote ** Bloc QuÈbÈcois/Bloc QuÈbÈcois"	61	106
2006	"ON"	"Stormont--Dundas--South Glengarry"	"Guy Lauzon ** Conservative/Conservateur"	32	0	340	65608	1498.4	76496.12	77413.46	0	0	0	0	0	28014	54.73	44.85	14108	27.6	1	0	1	0	0	0	"Male"	0	"ON"	"8"	2	1	"No"	"No"	0	0	2765	36.081013	99764	15.210897	2.4	78.731094	20.398188	0.6772239	0.19349255	98.13127	1.8687305	92.44658	7.553425	6.2	5.908945	10.269236	16.027826	3.904214	0.9522473	0.10023656	23977	30826	59355	68785																		25.063482														0	0	0	0	1	1		88	0		"Guy Lauzon ** Conservative/Conservateur"	213	107
2008	"ON"	"Kitchener--Conestoga"	"Harold  Albrecht"	24	0	110	32690.25	75000	84798.14	88112.99	0	0	0	0	0	23275	49.2	41.22		24.4	1	0	1	0	0	0	"Male"	0	"ON"	"8"	2	1	"No"	"No"	0	0	996	114.864456	114405	9.07303	2.8	96.97707	1.048951	0.385058	1.5889174	95.29542	4.704581	80.48737	19.512629	4.6	6.07928	10.025785	14.5360775	6.67803	1.804991	0.22289236	30363	39720	76983	94100																		19.322176	38													1	0	0	0	0	0		213	0		"Harold  Albrecht"	213	108
2008	"BC"	"Vancouver Centre"	"Hedy  Fry"	794	1	126	12855.45	65100	80974.23	94404.49	0	0	0	0	0	19438	34.4	43.8			1	1	0	0	0	0	"Female"	1	"BC"	"2"	15	5	"Yes"	"No"	1	0	16	7731.3125	123701	9.39766	1.6	94.2444	3.0150342	0.72917944	2.0113883	84.11781	15.882184	63.14331	36.85669	5.1	9.692727	2.720269	12.364491	22.125933	7.7606487	1.6006337	31100	42010	69496	88204																		15.601439	13													0	0	0	0	0	1		179	0		"Hedy  Fry"	179	109
2006	"ON"	"Simcoe--Grey"	"Helena Guergis ** Conservative/Conservateur"	102	0	223	73950.78	30302.76	82274.64	85732.61	0	0	0	0	0	30135	49.76	40.62	11446	18.9	1	0	1	0	0	0	"Female"	1	"ON"	"8"	2	1	"No"	"No"	0	0	2515	50.09344	125985	14.668413	2.7	97.523445	2.1319227	0.11220646	0.23242767	97.61581	2.3841963	87.91903	12.080969	5.4	8.060483	7.866016	15.672501	5.179188	1.1628368	0.12699924	28321	38297	74564	89994																		15.766102	15													0	0	0	0	1	1		88	0		"Helena Guergis ** Conservative/Conservateur"	160	110
2008	"MB"	"Dauphin--Swan River--Marquette"	"Inky  Mark"	104	0	239	20875	40000	42460.29	95082.9	0	1	1	1	0	18121	61.5	59.08		44.7	1	0	1	0	0	0	"Male"	0	"MB"	"3"	11	4	"No"	"No"	0	0	52558	1.4289547	75103	18.028574	2.4	97.62822	2.0339212	0.027028853	0.31083182	98.51341	1.4865869	96.29228	3.7077205	5.9	11.417653	14.253758	12.303103	3.508515	0.33953372	0.08654781	18104	24021	43938	53230	"09/20/2006"	0.0	0	0.0	0													25.836731		9	0	1	33	7	0	3	6					1	0	1	0	0	1		23	23		"Inky  Mark"	23	111
